bps_used variant success reddening_law calibration Tmax e_Tmax DM e_DM st e_st EBVhost e_EBVhost rchi2_data rchi2_data_model fitprob_data fitprob_data_model
J-c-o-ztfg-ztfr 1D3 True O94 1 58869.17644561904 0.3642003622774662 35.85828113974938 0.07920676534290366 0.87142409982365 0.03119775277720207 0.003047625317872172 0.060796624346267855 0.502 0.473 0.993 0.996
J-c-o-ztfg-ztfr 1D3 True O94 2 58869.14412979195 0.3673043661451824 35.84013795490052 0.07929546043063926 0.8703012330722476 0.031331127790017246 0.011093208841470423 0.06096857295745236 0.578 0.533 0.977 0.988
J-c-o-ztfg-ztfr 1D3 True O94 3 58869.177652061335 0.36399140759408244 35.833616825611436 0.07912252080283981 0.8715807049305966 0.031191880807170284 -0.0015453726531443727 0.060797491877924166 0.499 0.47 0.994 0.996
J-c-o-ztfg-ztfr 1D3 True O94 4 58869.1721871459 0.36318955787145196 35.83785733870953 0.07910480661612473 0.8709646397018295 0.031153061944346194 -0.00616179954174121 0.06076696590845518 0.483 0.454 0.995 0.997
J-c-o-ztfg-ztfr 1D3 True O94 5 58869.15458199896 0.36599545038620046 35.84772475535235 0.079402584344313 0.8700707788661984 0.03125764221620469 -9.931113641556522e-05 0.060857695226866224 0.544 0.505 0.986 0.993
J-c-o-ztfg-ztfr 1D3 True F19 6 58869.15924326406 0.36258081625411126 35.83566697276962 0.0794739263793732 0.8682421083894517 0.031154979045022492 -0.0397396394511727 0.06073589597446683 0.474 0.445 0.996 0.998
J-c-o-ztfg-ztfr 1D3 True O94 6 58869.14821461619 0.37637102636697156 35.8348990870565 0.08066727775636053 0.8683529643519239 0.03188914054809113 -0.03942746537248209 0.06125261714524871 0.486 0.455 0.995 0.997
J-c-o-ztfg-ztfr 1D3 True O94 7 58869.16270115504 0.3625178793562009 35.83457629068995 0.0788703449843 0.8722478854613445 0.031164730158185446 -0.04279984767086479 0.060756870698260634 0.473 0.445 0.996 0.998
J-c-o-ztfg-ztfr 1D3 True O94 8 58869.163408608845 0.36267939324823234 35.816731834065706 0.0784006092382137 0.8725071992553317 0.03118095168040269 -0.042280610922876126 0.06087467793251763 0.48 0.452 0.995 0.997
J-c-o-ztfg-ztfr 1D3 True O94 9 58869.16174800252 0.3625235709378316 35.83192569273468 0.07884987532843865 0.8725545159134283 0.031175447636654842 -0.04224605917512657 0.060779309686818175 0.475 0.447 0.996 0.998
J-c-o-ztfr 1D3 True F19 6 58869.06863803193 0.43214106198830443 35.864312981537026 0.08602497636828825 0.8939210571862878 0.033311202778502164 -0.023695920316725398 0.06238675853614416 0.772 0.723 0.771 0.827
J-c-ztfg-ztfr 1D3 True F19 6 58869.170195930594 0.3642173385371544 35.781499848149316 0.08293609424757319 0.8556786913766566 0.03127703977704314 -0.02703234051644096 0.06093385166247235 0.489 0.429 0.986 0.995
J-o-ztfg-ztfr 1D3 True F19 6 58868.97157995102 0.36846029156071064 35.83916062264594 0.08383251756985134 0.8781335398657687 0.03158590792261035 -0.026830525537596756 0.06107291094818956 0.563 0.529 0.972 0.982
J-ztfg-ztfr 1D3 True F19 6 58868.86655432775 0.35877682747864387 35.757896009364316 0.0783475955799772 0.8613007630719535 0.03114503924359912 -0.00793887449701933 0.06071577853463586 0.396 0.313 0.994 0.999
o-ztfg-ztfr  True F19 6 58869.0362341712 0.37749855584121966 35.84033643577256 0.0805527287737936 0.8815178821001259 0.031897120750619304 -0.0193418268370649 0.06167115638258278 0.681 0.649 0.886 0.913
ztfg-ztfr  True O94 0 58868.99976384118 0.3553096983080088 35.67792519863055 0.08022934187619382 0.8665762013892188 0.030832208229612672 0.07766601651054672 0.06086655082514407 0.117 0.11 1.0 1.0
ztfg-ztfr  True F19 6 58869.000065613254 0.3473254819225216 35.70837254459429 0.07694588545588808 0.8665758566613444 0.030396478706910323 0.028858517298100524 0.0603778554088376 0.116 0.11 1.0 1.0
