bps_used variant success reddening_law t0 e_t0 x0_mag e_x0_mag x1 e_x1 c e_c rchi2_data rchi2_data_model fitprob_data fitprob_data_model
J-c-o dehvils True F99 59027.721320423734 0.26240745475731 7.939272288281269 0.0794746063230124 -0.5689113632080252 0.40298622868190825 0.5014124766254846 0.04441107220847226 1.374 0.956 0.086 0.533
J-c-o-ztfg 1D3 True F99 59027.59357847799 0.10509716700284714 8.077697482365055 0.0435122360939633 -0.6019331995017688 0.2689236810620472 0.5887617533568971 0.02593090414907327 5.281 1.982 0.0 0.0
J-c-o-ztfg dehvils True F99 59027.67719738759 0.1433530128992648 8.08673858178146 0.04398478991764846 -0.5566115271578723 0.271444935757377 0.5960851649668334 0.026266803990933424 2.259 1.088 0.0 0.314
J-c-o-ztfg-ztfr 1D3 True F19 59027.677471281844 0.16253141579767338 8.104549338905628 0.042869044313963926 -0.5620678005805712 0.24392383006184923 0.6351343378370471 0.02728113035965796 3.419 0.644 0.0 0.988
J-c-o-ztfg-ztfr 1D3 True F99 59027.67788011315 0.16252437176139053 8.181467259878303 0.04291176186713929 -0.56152267530222 0.24392781900861754 0.6547809983022947 0.027309271858987585 2.96 0.786 0.0 0.894
J-c-o-ztfg-ztfr dehvils True F99 59027.63862799433 0.12153483810524658 8.07179483744604 0.03971645679735201 -0.5970055645762102 0.21813487521449176 0.6048357312536978 0.025072619027863462 2.5 0.911 0.0 0.676
J-c-o-ztfr 1D3 True F99 59027.55637495662 0.11211811069506993 7.852281717368208 0.061507501490756115 -0.7011417760101765 0.26717699845145815 0.4747491910853107 0.037796783213755056 1.786 1.717 0.001 0.002
J-c-o-ztfr dehvils True F99 59027.62881500571 0.147993267963244 7.866583273010541 0.06245667145336089 -0.6091350487528213 0.27619558033980374 0.4835562258466733 0.03854331485996421 0.847 0.83 0.759 0.786
J-c-ztfg 1D3 True F99 59027.5702496258 0.11789265020271539 8.110292212762726 0.05370271509240085 -0.3222429943835659 0.40387623547584367 0.5688909327417324 0.029632158722294865 2.951 2.439 0.0 0.0
J-c-ztfg dehvils True F99 59027.63335472014 0.17273954651098403 8.121484157422532 0.05506760949090219 -0.2453382222056154 0.4178940019936386 0.5784403019747559 0.030434196142929016 1.054 0.848 0.388 0.686
J-c-ztfg-ztfr 1D3 True F99 59027.555136890645 0.1005278976468559 8.061552950341046 0.0418777130137251 -0.6203292904797422 0.26243842144467566 0.5913298352863545 0.02617749754297671 7.032 1.74 0.0 0.002
J-c-ztfg-ztfr dehvils True F99 59027.605484197535 0.13265370414076744 8.073728128891524 0.042367870110187 -0.5505069103865743 0.26623641553097627 0.6004235878875864 0.026522342928313382 2.704 0.768 0.0 0.864
J-c-ztfr 1D3 True F99 59027.516894970904 0.12393094311297266 7.845902662926184 0.0641613405170787 -0.7519961579268934 0.36775340684520863 0.47044337538904835 0.038290918437094285 2.185 2.118 0.001 0.001
J-c-ztfr dehvils True F99 59027.58494393905 0.1741541041266331 7.864396253756585 0.06513141302479199 -0.605124057427646 0.38848479806369274 0.4812363138698647 0.03906879922112061 0.513 0.5 0.979 0.982
J-o 1D3 True F99 59027.53853154173 0.12413148409189559 7.844794757138892 0.1011399452362414 -0.7860753426360609 0.37894793757590534 0.47164605894207234 0.05223264574946736 3.176 3.079 0.0 0.0
J-o dehvils True F99 59027.62714053226 0.1808697342125243 7.8668901529262225 0.10250732872630773 -0.670104354847464 0.3835773003703986 0.48406950027019335 0.05319589813312435 1.412 1.388 0.087 0.097
J-o-ztfg 1D3 True F99 59027.60764938366 0.10639092182010222 8.107109874902449 0.046263239719892955 -0.6000121445856988 0.2766356163848984 0.5986847140754559 0.02661575643836712 5.696 2.063 0.0 0.0
J-o-ztfg dehvils True F99 59027.70790202217 0.1464414817216059 8.117251208262607 0.04672537494207253 -0.5510855720301882 0.2792643446114704 0.6063859466789712 0.0269496358084689 2.356 1.057 0.0 0.371
J-o-ztfg-ztfr 1D3 True F99 59027.58507467432 0.09574096911854385 8.081383622920512 0.04112718208925634 -0.6583716454178681 0.21922971553551185 0.6067368776460813 0.025423335880612262 6.956 1.621 0.0 0.002
J-o-ztfg-ztfr dehvils True F99 59027.649288064466 0.1234741806181275 8.092928134896372 0.04153653975362591 -0.5986880789583277 0.22217899127810387 0.6148072736717554 0.02569866519089125 2.814 0.906 0.0 0.679
J-o-ztfr 1D3 True F99 59027.54402326359 0.1087139329677141 7.952330117666472 0.0743836803139202 -0.7346191936312024 0.27064542502233385 0.5445455047511605 0.04431794157760476 1.009 0.976 0.454 0.514
J-o-ztfr dehvils True F99 59027.615398291295 0.15254208005327122 7.8658399931904235 0.0753440318597785 -0.6376490157408174 0.2849281435898589 0.4835277046818115 0.045262608287203 0.93 0.911 0.6 0.634
J-ztfg 1D3 True F99 59027.59789153769 0.1219989742445991 8.163770457139279 0.059743007518836364 -0.21587368088944592 0.4370684000827684 0.5762668502963487 0.03067295339122316 2.581 2.535 0.0 0.0
J-ztfg dehvils True F99 59027.69377165631 0.1795518212754761 8.174907005578447 0.06105068403284539 -0.14123285726459117 0.4513722923752191 0.5849688944110666 0.03152963224847095 0.566 0.56 0.943 0.946
J-ztfg-ztfr 1D3 True F99 59027.56838848714 0.09908179076906623 8.116200861577518 0.044517899038330415 -0.5908687514121579 0.2691781425950828 0.6337756242231474 0.02714158455350471 3.973 0.69 0.0 0.926
J-ztfg-ztfr dehvils True F99 59027.617784506714 0.13548394202449363 8.095464656025651 0.0444384281893418 -0.5478520273179486 0.2734161867629087 0.6089449382215082 0.027074839091298233 3.035 0.739 0.0 0.881
J-ztfr 1D3 True F99 59027.49725986406 0.12834041911917402 7.836661388564136 0.07781587153050747 -0.8238653327550011 0.38509936125590627 0.4664793164080587 0.044763391701406405 2.66 2.589 0.0 0.0
J-ztfr dehvils True F99 59027.5593656945 0.18383889024282382 7.859708166426792 0.07885193135994616 -0.6706951344722791 0.41329566885910574 0.4796455058429353 0.045628085853542805 0.594 0.579 0.92 0.93
o  True F99 59027.9133041809 0.30172631808804706 12.793428132596944 2.1836022086201825 -1.508149750439253 0.43217771376297953 3.314403175368352 1.1518699757189115 1.02 1.002 0.432 0.453
o-ztfg  True F99 59027.965361658804 0.22529536391955848 8.197697245273417 0.05635074533547888 -0.48069298611108646 0.2802315072338882 0.6910896298275533 0.0407491385202298 0.793 0.785 0.803 0.814
o-ztfg-ztfr  True F19 59027.82016054082 0.18549990761467283 8.274352414863976 0.055437547995396526 -0.46951110306430377 0.2542676265026342 0.7256361419427492 0.03883095299972844 1.016 0.708 0.443 0.945
o-ztfg-ztfr  True F99 59027.80519309819 0.16541398838717672 8.197631136847708 0.05362393503848043 -0.46691403008878274 0.23207540585140632 0.7043652581958078 0.037549257915879194 0.667 0.641 0.969 0.98
o-ztfr  True F99 59027.683612875466 0.21059536241625523 8.038945110292646 0.3070394891399137 -0.6107005132149081 0.30954776825857544 0.600862409748631 0.20700594698233626 0.879 0.859 0.669 0.702
ztfg  True F99 59028.32440020137 0.9413509261395588 7.880128176135961 0.6383491086161728 0.09310601530848561 1.2189185996441676 -0.28997370325105176 2.4806693930075125 0.201 0.199 0.999 0.999
ztfg-ztfr  True F19 59027.83524723623 0.2167661267798128 8.303998265127476 0.0640651404741312 -0.3299267030648584 0.33011665928752276 0.7557985232151683 0.047831377323248596 0.666 0.418 0.921 0.998
ztfg-ztfr  True F99 59027.82242863245 0.19514039316091614 8.225172631382192 0.06109067553553408 -0.3401387558971988 0.2966403374369281 0.7323063684707563 0.045701539293263295 0.249 0.241 1.0 1.0
ztfr  True F99 59027.71838045904 0.3772384348352553 10.456601551967283 3.6554623796657193 -0.708672388562867 0.521052577515641 2.2668367634062925 2.4458625497196778 0.283 0.266 0.994 0.996
