bps_used variant success reddening_law calibration Tmax e_Tmax DM e_DM st e_st EBVhost e_EBVhost rchi2_data rchi2_data_model fitprob_data fitprob_data_model
J-o-ztfg-ztfr 0D True F19 6 59227.558552715316 0.4572080248085997 29.753082841421847 0.22636707424568633 0.2703656672492582 0.035659533629696316 0.7904316987804884 0.0832210017597265 5863178.576 164.177 0.0 0.0
J-o-ztfg-ztfr 1D3 True F19 6 59232.30564398811 0.3530655897661273 31.128495807726534 0.092474476733314 0.90280923614312 0.03156329016779851 0.2337795543075475 0.06233770132468469 644.924 6.866 0.0 0.0
J-o-ztfg-ztfr 2D True F19 6 59232.308928908256 0.3529771749258983 31.130405676580285 0.09225523430528623 0.9023910984689937 0.03155133333605929 0.23171983437476515 0.06232903184329261 148.2 6.832 0.0 0.0
J-o-ztfr 0D True F19 6 59231.39658513422 0.5160114024249833 29.327172629378428 0.40876922201484533 0.874574086943408 0.05235094173619482 2.2780677464912267 0.2857211086305165 3686256.267 67.236 0.0 0.0
J-ztfg-ztfr 0D False F19 6 None None None None None None None None None None None None
J-ztfg-ztfr 1D3 True F19 6 59232.50456034087 0.35426264382764744 31.09965142172878 0.09364736824605097 0.8928511917388898 0.03169039917554677 0.2353723259086248 0.06190783246200664 1210.912 5.339 0.0 0.0
J-ztfg-ztfr 2D True F19 6 59232.5009254575 0.3542432925700085 31.102974608323784 0.09343405344477508 0.8930279796851927 0.03168813595584847 0.23335173320566505 0.06190804875025758 222.963 5.335 0.0 0.0
o-ztfg-ztfr  True F19 6 59232.28773082967 0.3540439767188412 31.14550284360531 0.0918833389574371 0.9059437704711121 0.031682479462034965 0.2274136753474633 0.06264757103279751 90.37 7.663 0.0 0.0
ztfg-ztfr  True O94 0 59232.52028919157 0.38246701382881326 31.024280906086034 0.10684899698590991 0.8943643463702546 0.03485799316746647 0.2920128833195095 0.06636749180457821 53.343 5.731 0.0 0.0
ztfg-ztfr  True F19 6 59232.52044483461 0.35487995748604517 31.092237193716198 0.09439320314073875 0.8943591220191969 0.03172044267590534 0.24045739343166694 0.06211039395446681 53.356 5.732 0.0 0.0
