name bps_used success reddening_law Hmax e_Hmax Ymax e_Ymax umax e_umax Vmax e_Vmax Tmax e_Tmax Bmax e_Bmax st e_st imax e_imax rmax e_rmax Jmax e_Jmax gmax e_gmax 
07ax B-H-J-V-Y-g-i-r-u True F19 15.214916061735055 0.10854557531450051 15.172856823350088 0.05940906543037533 17.766094736177177 0.0914329629438979 15.516954884404075 0.02566707905289584 1188.4273892280066 0.35181727463926527 16.208478605170686 0.023879298414825813 0.3736246143959762 0.03181187312627408 15.529222061533385 0.03526287212431553 15.360779393542433 0.029003517034264275 14.21195433953236 0.10776556506558449 15.832483379566145 0.024686422105543754 
07ax B-H-J-V-Y-Ydw-g-i-r-u False F19 None None None None None None None None None None None None None None None None None None None None None None 
07ba B-H-J-V-Y-Ydw-g-i-r-u True F19 17.58727263743257 0.10759084812057222 17.6897224399084 0.05296854256232747 18.56416903972003 0.05276437224935791 17.433328967212702 0.020999463349045164 1198.0754415858146 0.34469816480688864 17.765720221552293 0.01700069024630616 0.5413998124543511 0.03068958043122975 17.667204034069254 0.02993899140915611 17.347825904862574 0.025341916313431634 17.598239641583966 0.05611144222349685 17.538181019131887 0.017462541479823335 
07bc B-H-J-V-Y-Ydw-g-i-r-u True F19 16.40463954748825 0.08552702394853356 16.24371495963626 0.0556612888444837 16.270733235064423 0.03373612656886066 15.804803732435605 0.020005160439990878 1200.7232706142245 0.3484747294757601 15.849517221221888 0.013805425465769924 0.8762304197448424 0.03050887785924273 16.36073625608755 0.025022796410889534 15.841934021626642 0.022931878522468627 16.318854365207525 0.05139572947649608 15.8048122751655 0.015420259796779077 
07bd B-H-J-V-Y-Ydw-g-i-r-u True F19 17.259861075170733 0.07931596930766133 17.133228734719093 0.053505342612135895 16.983000205483126 0.037440594021129335 16.559056859116772 0.02063107844214838 1207.2991113129472 0.3426253447003783 16.55367772737971 0.014501271067327046 0.8818255833939851 0.030364554036647805 17.21722211895342 0.02611882297540411 16.646129774010358 0.023276391790516066 17.099764221760687 0.058298642788204576 16.49990619146453 0.016219952234295315 
07bm B-H-J-V-Y-g-i-r-u True F19 13.95998438653317 0.06431891784400312 13.955976260915206 0.06948656924484896 15.274648052547816 0.04274526805002832 13.97576696607006 0.02077798518838918 1225.1408433483182 0.37590665965535597 14.405120208770036 0.01482945090808875 0.8992673133079706 0.03121581612976035 14.109832213448165 0.028217769222259 13.795052403063028 0.040218376998671534 13.833967712276857 0.049828820268925766 14.191775099072858 0.033891045448263345 
07ca B-H-J-V-Y-Ydw-g-i-r-u True F19 15.729515746600539 0.05930629766446367 15.860636579075326 0.05271408228016218 16.508419707105247 0.037618769222858915 15.625790252854273 0.019857530694317338 1227.8827274359342 0.34503753799617864 15.890324064521549 0.013421041423477486 1.0579265125786703 0.03087973250096412 15.987876931179764 0.02452085126965469 15.579440951274139 0.02283776782581108 15.631685519676775 0.04780968119297859 15.741863254701768 0.014982763678436185 
07cg B-V-Y-Ydw-g-i-r-u True F19 None None 17.393163350984555 0.0966390169309162 19.238826327950306 0.18560703956025718 17.534736573989697 0.05856142931098563 1227.8949153513597 0.6026239207023741 18.210436047883235 0.07907522433726034 1.1077399916225543 0.055232799170002726 17.674416843040557 0.07821156337475925 17.339957771227184 0.05470139171813139 None None 17.802851936728235 0.050607960735042756 
07hj B-H-J-V-Y-Ydw-g-i-r-u True F19 15.743305269292838 0.06835715689587413 15.642804136195087 0.07272364177562589 16.38277767000363 0.032976241319191024 15.400443170948533 0.019647952989265992 1350.3583246013454 0.6090118502527864 15.60912414178551 0.013088654322463497 0.6028199315874543 0.030376457434169595 15.790463242477406 0.02411754333764503 15.390451828746702 0.022574550780438754 15.49688954919902 0.08348338358622298 15.459007015632425 0.015075315027181554 
07hx B-V-Y-Ydw-g-i-r-u True F19 None None 19.39052747414244 0.09161311590145883 19.711994706239587 0.16659636484781817 19.033182244673043 0.04968005916861345 1354.0625822095794 0.9397590905461596 19.265457867397522 0.06234153520014289 1.0667655363086235 0.05572920819983584 19.51968311084642 0.07651429402409578 19.132822587137387 0.04151471007445793 None None 19.098304128200184 0.037973641393950174 
07if B-H-J-V-Y-Ydw-g-i-r-u True F19 17.890458437945735 0.139337960620192 17.723914439475102 0.06582871927279733 16.824870603166616 0.12201062172562725 16.743397658834922 0.035461047916612254 1338.6380415014646 0.9972152586504889 16.62140069435914 0.05274558594727845 1.2875535602445474 0.03957928425862792 17.41031574170545 0.040572329673787315 16.913291270473078 0.028490025518601737 17.0779397308583 0.11191458778644506 16.583071855794987 0.04310637568693791 
07jd B-J-V-Y-Ydw-g-i-r-u True F19 None None 19.25214019945196 0.11682189188802566 19.833838002055987 0.23043754110318856 18.73082244118966 0.05467703875863021 1362.403923190529 1.0353199695361202 18.832320261980634 0.06790798723750917 0.8746721966371588 0.04458712144114653 19.277936518497096 0.08440738663925275 18.838757832904196 0.043256548145645335 19.059210747258007 0.14310078352926872 18.792926069591736 0.04170194797827933 
07jg B-H-J-V-Y-Ydw-g-i-r-u True F19 17.580117857226476 0.08980092902053488 17.713907954314507 0.05880454846566582 18.066423555836096 0.03939847009059984 17.19883457150996 0.020208920040250995 1366.9851670819808 0.35081563065776405 17.251588234220407 0.014511203871698849 0.9145702345428667 0.03068173626260618 17.856576499343674 0.02471619801517011 17.280074526232468 0.023610229264480472 17.61191932387759 0.05163053435008672 17.201767045299395 0.015368099786115806 
07jh B-H-V-Y-i-r-u True F19 None 0.055 None 0.05 None 0.03 None 0.019 None 0.34 None 0.012 None 0.03 None 0.022 None 0.022 None None None None 
07le B-H-J-V-Y-Ydw-g-i-r-u True F19 13.981836154383279 0.055780055972088904 13.939140562332526 0.051290099633616665 14.678030994070452 0.035168342265812794 13.582135703958532 0.019552619680451164 1399.5684786563443 0.3419588436283221 13.900678468590497 0.013266075280526257 1.0242595251212203 0.030292356471024684 14.079601622997469 0.0230677836508166 13.53341908283712 0.022570465532294873 13.753075121726086 0.04531628447982018 13.737113775763106 0.014810732393194075 
07mm B-V-g-i-r True F19 None None None None None None 19.229958160348115 0.03149867709183697 1392.7105415398792 0.38150820967989724 19.651546203856853 0.0396740096346751 0.49535915067510294 0.035929133697064256 19.467748215519542 0.037702814557330426 19.228547549047214 0.029775858273187045 None None 19.44378560794638 0.026632811311491738 
07mm B-V-i-r-u True F19 None None None None 19.662670426662128 0.05495442500484216 19.19705380676688 0.04776170112396609 1393.2551445052088 0.43554717679455324 19.945357384671148 0.06602433295466602 0.5122133930816973 0.046973782536491385 19.428949503506416 0.057079699184015856 19.270007534864 0.04082472650361741 None None None None 
07N B-H-J-V-Y-Ydw-g-i-r True F19 16.190154315934162 0.08430226139252922 16.368816019389982 0.06300160453363107 None None 16.195180684313335 0.048050522685663434 1111.2379763819904 0.8344878999617837 16.477482046572256 0.08154402879938744 0.6068532223005392 0.04182214267903142 16.481610198498966 0.05353953769666398 16.16302583394573 0.04658051041931181 15.266398279678294 0.11663290543310725 16.21243857112925 0.06406633166474822 
07nq B-H-J-V-Y-Ydw-g-i-r-u True F19 17.64826080325577 0.12332668522836435 17.79396995324293 0.07701051713099508 17.901449559057518 0.03895671215024132 17.37005665578455 0.020244402295383337 1399.4467660539196 0.642795370158593 17.413824166389873 0.014984333273009383 0.7456170292155249 0.030411330163771046 17.934125796275765 0.024094452812483763 17.467623207596652 0.022970002604193795 17.620619996686106 0.10869038652835415 17.33863011204389 0.015738936445219703 
07ol B-V-g-r-u True F19 None None None None 18.532079914974677 0.047311905460086325 18.12171931082262 0.03072252461479633 1413.3395628605033 0.3928006119587657 18.058222074222385 0.020545812459676915 0.7081797394406687 0.047003429185894445 None None 18.176388524852094 0.038935347816173575 None None 17.971356366744804 0.024593839783857166 
07ol V-g-i-r-u True F19 None None None None 18.526838717624308 0.048643853841916496 18.147433617856223 0.03222102550923179 1413.3008276945613 0.4101326443544351 None None 0.7095735718667247 0.04612323779804633 18.19344060758786 0.03230384616442397 18.117242905236658 0.04024319815585827 None None 17.97228405469791 0.02746775214093855 
07on B-H-J-V-Y-Ydw-g-i-r-u True F19 13.264146821454801 0.0569955451698235 13.256480789446275 0.05119300981307967 13.624539290820476 0.032531700193857864 12.915982999340066 0.02017374354612202 1420.2958193995453 0.34193864403338 13.032932405802024 0.013593102660826379 0.5747231569306331 0.030220123335366635 13.34987772084552 0.028129962037839122 12.973982186928962 0.023323424174031538 13.099235363861009 0.04684947627587547 12.921088787734636 0.015954320765898252 
07S B-H-J-V-Y-Ydw-g-i-r-u True F19 15.54569226464969 0.05770512279818271 15.565191132355839 0.052455620651551904 16.41324105261817 0.035025096280073546 15.402599594669564 0.020692329135098567 1144.8544889719813 0.3447816366363014 15.801588923249929 0.01551825981239573 1.114299845898116 0.031340467269740074 15.701834421388357 0.025974371118984745 15.29197035662184 0.023764894452807415 15.355647232303896 0.046455318071718696 15.569811958995567 0.01571036897482867 
07so B-H-J-V-Y-Ydw-g-i-r-u True F19 16.828686871701734 0.2838675505735285 16.461521420942585 0.1396033615457231 18.73334275328262 0.5038409353158021 17.57216883860627 0.13981018569454384 1442.619289596649 4.508138165055498 18.154363820989985 0.2116504302118315 1.3563634705323369 0.21797056438242238 17.136414540909662 0.1468446884843389 17.362407387201706 0.08773058030787512 15.892891541661303 0.4602207622308922 17.848644640738755 0.15255785645840517 
07sr B-H-J-V-Y-Ydw-g-i-r-u True F19 13.422142574159686 0.061822682326667114 13.319969048163623 0.07158876360359419 13.357698418944153 0.07612766651789588 12.600343545616596 0.03934688076377491 1449.0108278897624 0.6339243031277817 12.749206033552879 0.047537075789207156 0.988912764883603 0.034548091646799756 13.241644633499751 0.060421307208735654 12.63748791596044 0.03294924811173471 13.081712926712173 0.07950512286024095 12.6488194416685 0.028714400652390153 
07st B-H-J-V-Y-Ydw-g-i-r-u True F19 16.1762056627475 0.09683508506725745 15.933881582425617 0.08216973340967096 16.289458478142247 0.1002840595440829 15.66688098304604 0.05391643250565776 1454.9506062400808 0.7788573452990979 15.797492613891299 0.06349964403342494 0.7743671191897006 0.03727179035245734 16.08194441567942 0.07195958794136671 15.688461316390407 0.04327319184061105 15.596936261750477 0.13442160372385775 15.723548279903515 0.04131728263388358 
07ux B-H-J-V-Y-Ydw-g-i-r-u True F19 17.600954366189654 0.06240199777046929 17.54700431386152 0.05545301948063432 18.14623923940998 0.03933888981269529 17.18935724179885 0.019815736119121748 1467.4436635789439 0.34813194661581986 17.40133174867956 0.01373711669033268 0.5861478784372595 0.0305523795467249 17.613379733212238 0.024630912317973416 17.237268216533753 0.022920935487758264 17.40190172738448 0.04903826595736633 17.23930957817238 0.015523957866746317 
08ae B-H-J-V-Y-Ydw-g-i-r-u True F19 16.993178576254373 0.16866442923403913 17.199940218365942 0.12368668264674658 19.175019828760146 0.17328584274105813 17.999840769699293 0.041520873480732225 1511.1119798280151 0.9240494166041957 18.44548192406519 0.05545058168908057 0.6244759413882652 0.056321947231613385 17.502330906290815 0.14266858057183765 17.75168594987001 0.06902452624995528 16.723597474429017 0.1628345267443294 18.282203470900253 0.16885830468559435 
08ar B-H-J-V-Y-Ydw-g-i-r-u True F19 16.885399064069308 0.08158618349632486 16.88860886506551 0.05380686180157997 16.740330496037345 0.036839563639796145 16.200344493441392 0.02031166910080166 1535.1054693379638 0.3437804840386419 16.22954096025129 0.015102328931478108 0.9710149725326072 0.03052968501711884 16.846436321608632 0.024762430456179662 16.240003484578303 0.02358896204934914 16.81777702755767 0.05228381660889937 16.179702260953235 0.016259006007938177 
08bc B-H-J-V-Y-Ydw-g-i-r-u True F19 15.761725854839343 0.058284610184306286 15.648207241303854 0.05115554102847201 15.13620553159442 0.030656382957354456 14.760363286203297 0.019389351336589252 1550.0669539413932 0.3411049604474111 14.740896036440958 0.012423597178072123 1.0493092756939004 0.030311625797979802 15.54312966423793 0.023015599729031985 14.870870452655737 0.022439853673327737 15.513332434639151 0.0460731868952691 14.704556707712918 0.014522092782288517 
08bd B-H-J-V-Y-g-i-r True F19 17.357159812528693 0.18298127392230817 17.370614922478502 0.0727511988541954 None None 17.46144174609318 0.06122207682817073 1531.4894617855866 0.7567322876248338 18.011776993664196 0.08407454307380259 0.408824236741106 0.033137038746874875 17.735866324288978 0.09110831517287946 17.62858159121761 0.07428664701402236 16.85769033179002 0.17506413071965954 17.618712462147048 0.09116801352083174 
08bd B-H-J-V-Y-Ydw-i-r-u False F19 None 0.055 None 0.05 None 0.03 None 0.019 None 0.34 None 0.012 None 0.03 None 0.022 None 0.022 None 0.044 None None 
08bf B-H-J-V-Y-Ydw-g-i-r-u True F19 16.893678465675908 0.07076074277504332 16.603832442616316 0.05160436500602682 16.053809773606652 0.03141315918029895 15.74164955975503 0.01942931341510058 1555.1496602978375 0.3413916286651114 15.71070243586213 0.012767794616252869 1.0226064498461014 0.03032789609057937 16.50431247478572 0.023086111775138172 15.879540503643517 0.02246256423169262 16.409981817183613 0.04552636319730894 15.66647383112557 0.014665924810142839 
08bi B-H-J-V-Y-Ydw-g-i-r True F19 16.222265733854062 0.09349373798157465 16.240268761172935 0.07288961878059357 None None 16.403715103817095 0.07654045322758087 1543.6003306142727 0.9924318930071937 16.90904454345535 0.11222807350604386 0.48147756037131184 0.0402304899625018 16.47551095892526 0.09012527274420362 16.423641211443964 0.06173677158159342 15.483618524019597 0.13964906451934983 16.55970984777088 0.08126220069682083 
08bi B-H-J-V-Y-Ydw-g-i-r-u True F19 16.24593946825154 0.1020013993057203 16.241462472185717 0.07251170833115708 18.17697183777992 0.18363027751591837 16.405875658449506 0.07552615065707596 1543.6360236127487 0.9825676871092861 16.922732622673593 0.11068414284028512 0.48234516749157225 0.04011567823210651 16.477796233037022 0.08943114910552052 16.42694704990467 0.060955827968593806 15.482662781262745 0.13866971797601085 16.5652622123183 0.07994815701754279 
08bq B-H-J-V-Y-g-i-r-u True F19 17.381162082401392 0.14229026626140606 17.232892894038702 0.08169030804573861 17.283284691598748 0.03244670958021212 16.661761836398636 0.019585529075406366 1562.9231040376633 0.6332659983916391 16.723791829674727 0.013120547887099314 1.1584822209968975 0.031302463233310034 17.299940801279945 0.02388526663939962 16.69767453620187 0.02282905770998462 17.05209902906305 0.11355219035386548 16.638941303638067 0.014970534512442046 
08bt B-H-J-V-Y-g-i-r-u True F19 16.335628767863305 0.23428886149612166 16.293287046302463 0.07006204089316456 17.835470306874527 0.042099185313721775 16.22844418808415 0.020552029597256768 1572.7843728232044 0.36512075518668236 16.743717736240935 0.015321080694607794 0.46890721972815963 0.031174686579031902 16.382874930911637 0.02601829840032973 16.14806780959176 0.023644565506165005 16.08942173734156 0.14866719574313986 16.45483321500523 0.01604500338008258 
08bz B-V-g-i-r-u True F19 None None None None 18.364437928635635 0.08857714999389792 17.978988329266098 0.0425636260462483 1579.470919358402 0.7266275890634403 17.942244594515497 0.05160109268192833 0.9274769977643497 0.037433547607199316 18.701791989935128 0.06729517035711206 18.14377957653935 0.035798376174683025 None None 17.911536278253436 0.031382810535070096 
08C B-H-J-V-Y-Ydw-g-i-r-u True F19 16.006109172444933 0.08162105905069833 15.857308171373383 0.07020919410152188 16.225189578529605 0.11258160883356283 15.465325484699346 0.0493107133592273 1466.3890524437375 0.8351653989443435 15.64292744767834 0.06266510775732416 0.9527925818873694 0.03951785463180485 15.920811909180664 0.07439545938938104 15.44812034382059 0.041135473218481995 15.708259592717015 0.11007539950270295 15.521353821405446 0.03997120907764912 
08cc B-H-J-V-Y-Ydw-g-i-r-u True F19 14.492840004438756 0.06107362148491642 14.487986242140368 0.05381690144753581 14.748619438792833 0.08420256134461221 14.095164822751515 0.04216040914198246 1573.4820452997742 0.38789002131531547 14.158795932795604 0.05365512499943587 0.7881513312528804 0.034502654389459625 14.67799676351858 0.06047180473171379 14.153472229327335 0.03486376430924868 14.210919552552365 0.06420953276073763 14.096339614282229 0.01764730903024103 
08cf B-H-J-V-Y-Ydw-g-i-r-u True F19 18.07395027242061 0.09058820271920565 18.218187682906827 0.08461010939532677 17.289726091337073 0.08782214441415197 17.053469340880675 0.043097539833580424 1595.1606886663124 0.7639244758968237 17.062543643211264 0.051492471852175724 1.117476865595173 0.04620948155597716 17.924002957167797 0.07071311926690428 17.236936494623556 0.03690398596179364 17.99203300823654 0.18974262931288685 17.000019794761805 0.03258654252300603 
08ff B-H-J-V-Y-Ydw-g-i-r-u True F19 16.258325891341396 0.058761889711200596 16.143149363417148 0.053456220026026915 15.786422777110406 0.04923533755003283 15.253429183166338 0.02163886194333444 1705.0917628375748 0.5265902112297919 15.392160049707424 0.02154183392193024 1.1908936859662504 0.031705475922895916 16.025789264322313 0.030300308822734393 15.390481642703515 0.02333712015286089 16.123692939209363 0.06342884146266187 15.280031772727279 0.02097617755623426 
08fl B-H-J-V-Y-Ydw-g-i-r-u True F19 16.08710299517017 0.07174949779964351 15.913478198417861 0.056920377010399294 16.092016470602267 0.08673696395619904 15.578832229918184 0.04265486968416119 1721.264037621498 0.7006386926992013 15.627594458469273 0.05322114577142105 0.8555323196486682 0.035257322330184145 16.04209504414909 0.06535934385434995 15.59867695140952 0.03640846155315477 15.898067516465895 0.09747458926559735 15.555911168253207 0.032758492909623266 
08fp B-H-J-V-Y-Ydw-g-i-r-u True F19 13.593381711765302 0.05554825270874798 13.571458885567221 0.06938321596306134 14.600060275918107 0.032649943751583935 13.449292858738392 0.01958403372691898 1730.8366296463123 0.34243418157049754 13.915606417806455 0.012986833877998474 1.0570067764937374 0.030583694258730768 13.65326275028952 0.02314488343668902 13.383028804665287 0.02255876865981007 13.329685372144665 0.04452786443169882 13.686254097740058 0.014655839553746998 
08fr B-H-J-V-Y-Ydw-g-i-r-u True F19 17.792464306534264 0.07574723866942666 17.77599706628254 0.074127979429286 17.20642198440726 0.09126995372681543 16.828714330393133 0.04406287515516318 1733.0700946226523 0.7184323359702477 16.822018281762098 0.054724522077990036 1.0667791578449641 0.03873624205774552 17.634039350250394 0.06601049192764742 16.992278690672393 0.03767319621516965 17.746928238040176 0.1170240934752605 16.77210686291056 0.03470695231885438 
08fu B-H-J-V-Y-Ydw-g-i-r-u True F19 18.31446667538453 0.09608397793243285 18.17509736719228 0.08408014150355728 18.05615137882393 0.07390130755040095 17.700264776901115 0.05346386743844834 1733.0723061208885 0.5215188699700606 17.627345060749057 0.0740134663914702 0.8219680582164073 0.03716083226957587 18.33661554098476 0.07111751336539454 17.81347401619835 0.04383602351037888 17.938989588600826 0.12599299774909647 17.639682860663065 0.04661249792143293 
08fw B-H-J-V-Y-Ydw-g-i-r-u True F19 14.698827600713157 0.06271995388729192 14.660289418788517 0.05579858587210569 14.206134891947222 0.08843721931588625 13.93208128526773 0.04297828386875303 1731.538659586918 0.42976959556910027 13.972776191337388 0.0551279427208618 1.2165423062659209 0.03587064467795815 14.645619140995018 0.06339864859168247 14.071082516734275 0.03549860598594652 14.674026797535623 0.07388347940795292 13.874749066109185 0.03382898703287397 
08gg B-H-J-V-Y-Ydw-g-i-r-u True F19 17.44913488369309 0.07858153369975489 17.258129079106318 0.058342248468915815 17.17055113402656 0.08639400830438768 16.424168674057995 0.04267413820198191 1749.7352563044567 0.6869905287000903 16.548274515072194 0.05213835326399761 1.1147132896940457 0.04013091817294073 17.16546057013535 0.06635406716692197 16.48876787223357 0.03710022487915388 16.92794607626577 0.101166016486858 16.450283296571264 0.032174513516821414 
08gl B-H-J-V-Y-g-i-r-u True F19 17.468863129381493 0.0812297353413281 17.504301553438875 0.053388924415660295 17.34335586312478 0.0314205752982357 16.77292463148471 0.019454479364966314 1768.6368434278759 0.3438463995541842 16.811403946664303 0.012831955467690856 0.851868845574309 0.030264300546733548 17.378871235868143 0.023076131094112624 16.817081499153158 0.022401964468554136 17.127190328420344 0.0511824836929066 16.750791575128673 0.014571391960266935 
08go B-V-Y-g-i-r-u True F19 None None 18.72766088560689 0.07157578186523589 18.751176915982242 0.03617319527164547 18.01148920649517 0.020165632146926887 1766.6006873350232 0.3865351364476342 18.047989766899487 0.014188833923507362 0.910820724626918 0.03749719858911376 18.696578935754452 0.025918695604575874 18.05026156053246 0.02301112268384009 None None 17.976792052719652 0.015292238766999438 
08gp B-H-J-V-Y-g-i-r-u True F19 17.462793665419895 0.0822634684225125 17.173775856603694 0.05332451673971326 16.675546043453295 0.032580959962889976 16.43935681551083 0.020023743557017467 1779.4852593570474 0.34240074775040863 16.433639350346194 0.013807233031814144 0.9735401019465281 0.030343147644277698 17.148713684533064 0.02390769380925098 16.56316724311038 0.022964151427595718 17.071428463354312 0.05257362855799663 16.3918948134395 0.015491483174650149 
08hj B-H-J-V-Y-Ydw-g-i-r-u True F19 17.653394431492387 0.08538896234734773 17.674850296860395 0.05277821498211365 17.262667190135588 0.031536111765718695 16.776637837279004 0.019565663885716306 1801.9964495030586 0.3424456320180511 16.777617462447328 0.012982415214541033 1.010136621592534 0.030544621213566662 17.522417613828114 0.023161553811241194 16.866447018665774 0.022532714690768174 17.541898126233868 0.05168933423511943 16.72881492747855 0.014630852367881912 
08hu B-H-J-V-Y-Ydw-g-i-r-u True F19 18.25397319204012 0.1249692687629131 18.308555298025222 0.08814231811158771 18.412466411576432 0.051082562029178775 17.812954343008684 0.02243232713643134 1807.0247789572636 0.38223915943276565 17.83492273613415 0.0200144015469343 0.7853710138236917 0.03110000050408047 18.4140744278989 0.0272838680797295 17.874838742001774 0.02446866899236617 18.29874773582398 0.06203081103187491 17.784753461376436 0.018565297973485977 
08hv B-H-J-Jrc2-V-Y-Ydw-g-i-r-u True F19 15.499512453265318 0.05758193944636363 15.375529000668514 0.0513641494381588 15.085434798609638 0.03165284048652759 14.765685079605184 0.0196709160198175 1817.5639396809295 0.3409520036178243 14.737944943816347 0.013288370575028184 0.846042537887647 0.03013626827845992 15.41961023433784 0.023212162777454883 14.848020747831496 0.02264362161128028 15.25090573204895 0.055336035309067076 14.696016215323523 0.01516063902400758 
08ia B-H-J-Jrc2-V-Y-Ydw-g-i-r-u True F19 16.28355301341742 0.06096865915604102 16.37185455063327 0.05150438090157266 16.372348770340967 0.03225681414855678 15.898287823929472 0.020073911238159547 1813.505970748563 0.34596531812034553 15.87399270481366 0.013535227538697275 0.8416428139658516 0.030316118075171587 16.49526424600197 0.024057671159437122 15.931199359863644 0.022949828390604603 16.271470360242688 0.06356651485682177 15.833344096561175 0.015702171666988295 
08J B-H-J-V-Y-g-i-r-u True F19 13.505792661377056 0.1782613197665771 13.702777283040497 0.10022009476125691 18.489615445475156 0.11384910352937937 15.690153388703576 0.03638757953875993 1495.0734342029432 0.7017280637835663 17.00015055572582 0.03838399030499128 1.7606923641989232 0.07038344701389987 14.631414958143083 0.04864429419187095 15.043198136441594 0.05295499194631043 13.467266227895005 0.09854681182227872 16.378820286989928 0.03369232682025298 
08O B-H-J-V-Y-Ydw-g-i-r-u True F19 17.981561571616126 0.09650624843653818 17.926024271303167 0.060504293480097025 19.29492272509381 0.06796848069866612 17.824903013465853 0.02224373297264799 1492.260195591171 0.36462673650482125 18.14391350398565 0.018424056587900892 0.6559371672746309 0.032771248822190076 18.069752291338887 0.030584780397572536 17.702068229699147 0.02448885858021292 17.83841970180737 0.06255969760926496 17.97042069885341 0.017618308533811168 
08R B-H-J-V-Y-Ydw-g-i-r-u True F19 15.591397162899899 0.07581133699137496 15.507643978216265 0.07532568909721592 15.83099758719605 0.03301631827171477 15.134388887821107 0.019973299946473153 1495.1426422726875 0.6172769503952403 15.259248300456434 0.013181360362585942 0.592758196234764 0.030479775294804962 15.556516195212232 0.024935431908650874 15.148428937442127 0.022979042913300537 15.341854013725941 0.08823081246425223 15.133955688300459 0.015351736522286111 
09aa B-H-J-Jrc2-V-Y-Ydw-g-i-r-u True F19 16.96854953932714 0.058900529907564426 16.86092435888857 0.05191349168495178 16.608617411278942 0.03166555530467896 16.301292647070092 0.020158008268077548 1878.7375131724573 0.3417372387339826 16.32233548648095 0.013608953159123216 0.9078231293268746 0.030329934583935795 16.88157581098571 0.02419463948265588 16.366022653751514 0.02295031013816629 16.768534178864677 0.04664119237473805 16.267115349282786 0.01519256692758975 
09ab B-H-Jrc2-V-Y-g-i-r-u True F19 15.1916986982169 0.059660155621242515 14.986029999894743 0.05424050900596185 14.997098670846956 0.03266047009294814 14.649440331015965 0.019926165621877556 1883.7580111032105 0.34237037704219875 14.702432719924188 0.013468086946163567 0.8740860001655363 0.03038260072703824 15.148871443946401 0.024047859203761058 14.680807733870948 0.022814640024934135 14.936110491614892 0.04871660616441973 14.638992491759627 0.015322733195959136 
09ad B-H-Jrc2-V-Y-g-i-r-u True F19 17.104916275044147 0.07035216214183776 16.84595935238326 0.05268594324479218 16.332194417964775 0.031745958426918484 16.152836548514095 0.020056533379104555 1886.770620163937 0.3428142774570389 16.181333240887476 0.013458862059097037 1.0149358366874615 0.030626240702344383 16.807786199438873 0.02394517895106284 16.251716077394807 0.02301191105047848 16.69181009339545 0.04805838753086236 16.128414858310425 0.015236848912261257 
09ag B-H-J-Jrc2-V-Y-Ydw-g-i-r-u True F19 14.781344560110012 0.057311556304258965 14.647199769462445 0.053121002386916576 15.359522939485212 0.036260928349101204 14.414868229100982 0.021366055232614475 1890.0237349828583 0.3597573605422384 14.591480710760802 0.015966759569851764 0.9614807763053489 0.030779507340558253 14.800259076027464 0.027520506159422344 14.362852802991233 0.024474029178716553 14.577692422311525 0.04715046676771094 14.481892735547534 0.017421569799112427 
09al B-H-J-Jrc2-V-Y-g-i-r-u True F19 16.5899023261351 0.07697486566568948 16.473212264039045 0.0603902822964331 16.721802903126378 0.12453638423043989 16.037300450078675 0.02501361556736985 1898.0649996949235 0.34000001093540433 16.24194537654533 0.02419717266151 0.9036199377470995 0.03821091616055122 16.401188363325588 0.08414023538780255 16.05325759649342 0.04854319670767498 16.3584001915517 0.054130767827343135 16.129582232958512 0.043634980868561754 
09cz B-H-J-Jrc2-V-Y-Ydw-g-i-r-u True F19 16.51537170633047 0.06374854232803925 16.33123280866284 0.05425224510145525 16.127670053643705 0.033465782745984 15.67904771623084 0.020116856123748323 1943.378461767031 0.34459691895112854 15.711520535395392 0.013528316866374956 1.077644081094885 0.03210782948365396 16.31933820164769 0.024603201109699695 15.758857640218105 0.02300232554799526 16.157346467490942 0.04815411188946545 15.646789894207012 0.015599355375787088 
09D B-H-J-Jrc2-V-Y-Ydw-g-i-r-u True F19 16.66189812797903 0.05867868372522175 16.559976396713378 0.07368452880410871 16.21365866362887 0.030945901711454084 15.76914025392977 0.019388573666364945 1841.2974766038512 0.3426280911579465 15.75657390418975 0.012658571313823946 1.183515332755795 0.030551727132860546 16.451227247689463 0.0231446436563819 15.865265191071177 0.022451869072569935 16.321163230556575 0.08290541092626764 15.677732059769683 0.014548221343780117 
09dc B-H-J-Jrc2-V-Y-Ydw-g-i-r-u True F19 15.425450165418669 0.09296476066102503 15.367401607542078 0.07794877659370594 15.127445088253479 0.0718546951559679 14.970947743080671 0.03156117514376643 1948.3014099209931 0.46399425100842867 15.039526545159356 0.03304452571401648 1.2435081298789397 0.04691392644714088 15.380294979133453 0.053530725873465024 15.049820962570207 0.03744130896661107 15.242989242934668 0.0880986556037955 14.937060124749877 0.0324908500236635 
09ds B-H-J-Jrc2-V-Y-Ydw-g-i-r-u True F19 16.320009447357307 0.0656639312443561 16.362680908390637 0.0571456178084014 15.956976056252113 0.03228401973724918 15.374708899269626 0.02052488785843425 1961.6982521999091 0.34948363637063534 15.494969277653967 0.01360452426442549 1.1053074796133258 0.03641906298754904 16.039283563248894 0.027291660359515958 15.432542785878992 0.02409469022150475 15.922712328539284 0.05120767240919627 15.416303071587413 0.01570696432243484 
