# model=snpy_max_model
# h=72.00163002615162
# N = 324
# RMS = 0.24550529029797882
# WRMS = 0.21491565927148093
# NMAD = 0.16814900394672314
# STD = 0.24544615460812721
# STD(logH0) = 0.049150487235919395
# rchisquare = 9.610228193619061
# sigma_int = 0.21321
TNS_name          RA        Dec     PGC       galRA     galDec          bandpasses variant redlaw calibration         DM      e_DM     z_hel     z_cmb       e_z          ra        dec     MWebv  fitprob  fitprob_data  fitprob_data_model  rchi2  rchi2_data  rchi2_data_model          Tmax    e_Tmax  rchisquare        st      e_st       Jmax       Vmax       rmax    e_Jmax    e_Vmax    e_rmax        dist          h0  resid_DM
   21xfo   41.974773 -32.570417  145051   41.973863 -32.571419               J-c-o     1D3    F19        None   37.14946   0.10127   0.06312  0.062593  0.000147   41.974773 -32.570417  0.028905    0.906         0.872               0.883  0.622       0.664             0.652  59465.883106  0.713603    0.556083   1.12939  0.067716  18.558086  18.011157  18.093816   0.09943  0.030901  0.040798  269.086596   69.736108 -0.033219
   21xzl  346.038714  -6.420541 1033041  346.040028  -6.421835 J-asg-c-o-ztfg-ztfr     1D3    F19        None  36.424879   0.05969  0.044678  0.043474   0.00013  346.038714  -6.420541  0.043553      0.0           0.0                 0.0  1.912       1.936             1.913  59474.586747   0.41872    1.594596  1.099517  0.042615  17.902873  17.819237  17.795434  0.057144  0.060628  0.032895  192.741714   67.619701  0.062799
   21ybx   47.624038 -11.730161 3653830   47.624597 -11.729755           J-asg-c-o      2D    F19        None   36.54604  0.148191  0.053346   0.05277  0.000004   47.624038 -11.730161  0.065147      0.0           0.0                 0.0  2.037       2.084              2.06  59468.247149  0.700187    2.293137  1.081015  0.089356  18.211073  18.127574  17.779361  0.144546  0.043717  0.061179  203.801761   77.625006  -0.25042
   21ymm   78.787523  -16.02757  147181   78.787442 -16.028301     J-c-o-ztfg-ztfr      2D    F19        None  37.017986  0.234832  0.059374  0.059435   0.00032   78.787523  -16.02757  0.074987    0.393         0.366               0.387  1.041       1.056             1.044  59472.264768  0.432543    1.261769  0.734998  0.042985  18.840685  18.690171  18.150957  0.229396  0.076701  0.033083  253.277855   70.349992 -0.046038
   21zeh  344.039233  13.098039   70047  344.039205  13.097675 J-asg-c-o-ztfg-ztfr     1D3    F19        None  36.885785  0.173751  0.037448  0.036221  0.000035  344.039233  13.098039  0.044688      0.0           0.0                 0.0  3.643       3.915             3.673  59488.641587   0.47301    3.409608  1.141535  0.055464  18.183489  16.594332  16.867923  0.171755  0.082455  0.028699  238.318088   45.563777  0.931692
   21zfq   298.19425   50.54665 3097207  298.192812  50.547149 J-asg-c-o-ztfg-ztfr      2D    F19        None  35.331517    0.0792  0.025965  0.025345  0.000123   298.19425   50.54665  0.142001      0.0           0.0                 0.0  2.041       2.543             2.043  59488.879431   0.37141    1.930229   0.69043  0.035307   16.70794  16.237056  16.494797  0.060718  0.144064  0.026506  116.493941   65.223452  0.171681
   21zfs  323.124292   5.346311 1281969  323.124257   5.346368               J-c-o      2D    F19        None  34.567734  0.058379   0.01963  0.018505   0.00001  323.124292   5.346311  0.064816      0.0           0.0                 0.0  3.774       7.792             3.791  59484.636725  0.393695    3.952837  0.861481  0.035156  16.037925  15.585196  15.665642  0.054941  0.082417  0.025656   81.949604      67.697  0.100942
   21zqc  278.108917  51.568781 2396225  278.109397   51.56835 J-asg-c-o-ztfg-ztfr      2D    F19        None  35.904331  0.088072  0.033335  0.032955  0.000004  278.108917  51.568781  0.033171      0.0           0.0                 0.0  1.975       2.016             1.975  59495.531825  0.390246    1.848837  0.924224    0.0371  17.355458  17.112913  17.212325  0.086088  0.172463  0.029347  151.658328   65.143644  0.162486
  22aapl   38.668983 -26.229564    <NA>   38.667881 -26.229017               J-c-o     1D3    F19        None   36.80831   0.10927   0.05783  0.057199  0.001677   38.668983 -26.229564  0.022378    0.008         0.007               0.008  1.589       1.608              1.59  59911.272863  0.463408    1.811772  0.983513  0.045501  18.210638  17.837821  18.004657  0.107548  0.039489  0.037003  229.965147   74.567514  -0.17033
  22abcq   32.762615  36.481297 2081372    32.76175  36.481611     J-c-o-ztfg-ztfr     1D3    F19        None  35.965723   0.23398  0.037989  0.037202  0.000018   32.762615  36.481297  0.057271      0.0           0.0                 0.0  2.993       3.768             3.398  59911.357214  0.429984    2.304643  0.716494  0.054068  17.662429  17.735904  17.421717  0.229913  0.037947  0.037313  156.007171   71.489096 -0.047072
  22abvt   22.680982 -31.514423    <NA>   22.681694 -31.513363               J-c-o     1D3    F19        None  35.549495  0.189783    0.0305  0.029718  0.000297   22.680982 -31.514423  0.026069    0.638         0.503               0.638  0.901        0.98             0.901  59922.994196  0.398412    0.751486  0.957981  0.032112  17.019843  16.490948   16.54523  0.188987  0.022054  0.023674  128.794972   69.173336  0.036555
     22B  153.660473  -0.825595   29889  153.664827   -0.83091 J-asg-c-o-ztfg-ztfr     1D3    F19        None  36.575272  0.253564  0.049021  0.050214   0.00001  153.660473  -0.825595  0.041937      0.4         0.372               0.399  1.042        1.06             1.043  59577.606993  1.438156    1.194743  1.089073  0.082932  17.983029  17.312363  17.420199  0.253026  0.093255  0.052603  206.563881   72.876727 -0.105616
    22ba    44.45175   -14.8855   11200    44.45021 -14.887094 J-asg-c-o-ztfg-ztfr     1D3    F19        None  35.611043  0.062136   0.03046  0.029845   0.00015    44.45175   -14.8855  0.046655    0.559         0.531               0.559  0.936       0.954             0.936  59593.962493  0.430715    0.999196  0.749855  0.041995  17.254864  17.288437  17.069132  0.051878  0.078322   0.02724  132.497772    67.52718  0.089002
   22eat  167.879066  19.827279 9005159   167.87592   19.82741 J-asg-c-o-ztfg-ztfr     1D3    F19        None  35.634324  0.068652  0.027588  0.028693  0.000002  167.879066  19.827279  0.023148      0.0           0.0                 0.0  2.899       3.708             2.912  59657.577112  0.446349    2.074021  1.217375  0.033417  16.938066  15.978789  16.189251  0.056966  0.023131  0.024882   133.92596   64.230027  0.203207
   22edq  197.947699  17.460805 1533337   197.94731   17.46145     J-c-o-ztfg-ztfr      2D    F19        None  37.320517  0.063082  0.071776  0.072746  0.000013  197.947699  17.460805  0.022718    0.948         0.945               0.947   0.68       0.685             0.681  59652.835995  0.487903    0.634344   1.05546  0.067442  18.796183  18.348281  18.352291  0.061103  0.052303  0.044539  291.141083   74.907424  -0.20155
     22H  147.438674   6.296588 1298069  147.439308   6.297085               J-c-o     1D3    F19        None  37.043065  0.194037  0.061226  0.062354  0.000017  147.438674   6.296588  0.023643     0.88         0.875               0.879  0.693       0.699             0.695  59583.564902  1.202084    0.789342  0.777208  0.077772  18.581571  18.401238  18.369761  0.192215  0.086695   0.04882  256.219947   72.957833 -0.127527
     22I  153.974873   -2.69352  103417  153.975747  -2.694164               J-c-o     1D3    F19        None  36.800316  0.103652  0.051404  0.052602  0.000166  153.974873   -2.69352  0.034668    0.988         0.986               0.988  0.464       0.476             0.466  59588.341141   0.97537    0.519256  1.004355  0.050828   18.31813  18.202076  18.153827   0.10217  0.038494  0.039741  229.120072   68.827144  0.014718
    22kj  161.122989  23.837014    <NA>  161.121023    23.8374 J-asg-c-o-ztfg-ztfr     1D3    F19        None  36.454568  0.058383   0.04357  0.044626      <NA>  161.122989  23.837014  0.031132     0.55         0.454               0.548  0.963        1.01             0.964  59603.857713  0.547018    0.997619  1.116962  0.037769  17.825944  17.206596  17.363476  0.055064  0.034218  0.030432  195.395084   68.469387  0.038531
   22mox  203.686863  33.889751 2040554   203.68646    33.8904     J-c-o-ztfg-ztfr      2D    F19        None  34.975782  0.088048  0.023362  0.024107  0.000033  203.686863  33.889751   0.01248      0.0           0.0                 0.0  3.278       3.793              3.28  59755.308798  0.660962    2.982432  0.890014  0.033423  16.459824  16.236824   16.28635  0.086099  0.023424  0.024624   98.890937   73.080162 -0.070388
   22mvb   240.53912  -6.434477 3857993   240.53912  -6.434477     J-c-o-ztfg-ztfr      2D    F19        None  35.474083  0.080891  0.029584  0.029964   0.00013   240.53912  -6.434477  0.193937    0.016         0.008               0.015  1.526       1.595             1.533  59755.816654  0.405002    1.751656  0.800171   0.04126  16.919158  16.718545  16.852546  0.076701   0.04215  0.030399  124.398941   72.210118 -0.054691
   22mvc  232.552288    7.76533 1330300  232.552288    7.76533     J-c-o-ztfg-ztfr      2D    F19        None  35.719796  0.063171  0.035024  0.035524   0.00002  232.552288    7.76533  0.047268    0.999         0.999               0.999  0.481       0.493             0.481  59756.238807  0.363393    0.464447  0.938298   0.03213  17.277736  17.466542  17.370487  0.060023  0.029641  0.023982  139.302564   76.451699   -0.1874
   22mxe  233.189193  23.086415 3848696  233.189193  23.086415     J-c-o-ztfg-ztfr      2D    F19        None   36.69032  0.063194  0.051562  0.051976  0.000013  233.189193  23.086415  0.048087      1.0           1.0                 1.0  0.398       0.401             0.398  59756.450236  0.371561     0.45387  1.044453  0.036775  18.186662   18.30482  18.277253  0.061049  0.028523  0.026877  217.803097   71.541305 -0.069888
   22mxq  208.708303  20.600876 1631682  208.707093  20.603177     J-c-o-ztfg-ztfr      2D    F19        None  37.460733  0.092826  0.070122  0.070939   0.00001  208.708303  20.600876  0.026085      1.0           1.0                 1.0  0.372       0.377             0.372  59757.601633  0.371129    0.359386  1.255162   0.03477  18.755016   18.06803  18.266204  0.078888  0.025945  0.024031  310.560827   68.479667 -0.004195
   22myp  205.438269 -25.793416  170282  205.442167 -25.794583     J-c-o-ztfg-ztfr      2D    F19        None  35.313599  0.075763  0.026338  0.027279  0.000107  205.438269 -25.793416  0.066242    0.584         0.432               0.582  0.903       1.021             0.904   59758.38102  0.346825     0.15408   0.66723  0.034958  16.761699  16.135443    16.2628  0.052779  0.030204  0.031248  115.536653   70.783748 -0.005815
   22mzs  205.647861  30.190925 1893907  205.650974  30.192014     J-c-o-ztfg-ztfr      2D    F19        None  36.024049  0.163982  0.034737  0.035502  0.000043  205.647861  30.190925  0.015134      0.0           0.0                 0.0  1.809       1.949             1.815  59761.528225  0.362734    1.441659   1.10114  0.037472  17.395862   16.64768  16.812854  0.162924  0.026101  0.024804  160.254364   66.414367  0.118817
   22nag  271.252717   9.479958   61374  271.252583      9.481     J-c-o-ztfg-ztfr      2D    F19        None  34.711943  0.080108  0.020661  0.020356  0.000207  271.252717   9.479958  0.192329      0.0           0.0                 0.0  3.465       3.911             3.478  59758.822388  0.360038    3.623708  0.722041    0.0343  16.174003  15.844145  15.950218  0.070096  0.050223  0.024701   87.576691   69.681097  0.036933
   22nbi  322.302958  -0.620919 1138787  322.302156  -0.621743               J-c-o     1D3    F19        None  35.490084  0.067281  0.030179  0.029072  0.000009  322.302958  -0.620919  0.042611    0.022          0.01               0.021  1.833       2.002             1.842  59758.646416  0.408403    1.458784  0.769733  0.040334  16.988532  16.653792  16.694523  0.061153  0.034464   0.02758  125.318954   69.547125  0.025217
   22nbn  332.855709 -16.610078  895963  332.856583 -16.610028     J-c-o-ztfg-ztfr      2D    F19        None  36.502197  0.067239  0.045149  0.044054  0.000001  332.855709 -16.610078  0.030349    0.938         0.933               0.938  0.556       0.565             0.556  59757.856997  0.491827    0.537567  1.221499   0.04213  17.949189  18.212753  18.163938  0.055289  0.050136  0.033619  199.728194   66.125608  0.110611
   22qye  323.383667  28.812619 1846739  323.381458  28.812444               J-c-o     1D3    F19        None  36.276076  0.134712  0.043342   0.04229  0.000003  323.383667  28.812619  0.269852    0.004         0.003               0.004   1.61       1.638             1.615  59806.959641  0.638556     1.59538  1.012008  0.048248  17.726934  17.117541    17.1858  0.133727  0.039994   0.03603  179.976212   70.444332 -0.023847
   22rmp  111.793501  33.835096   21035  111.789642  33.831791     J-c-o-ztfg-ztfr     1D3    F19        None  35.063801  0.190743  0.026215  0.026702  0.000007  111.793501  33.835096  0.058031    0.939          0.69               0.938  0.734       0.902             0.735  59825.678241  0.360966    0.545529  1.086045  0.043134  16.436214  15.972061  16.144756  0.189868  0.022543  0.025911  102.981747   77.733185   -0.2092
   22rvz    286.7189  34.609785 9005180  286.717667  34.609333     J-c-o-ztfg-ztfr      2D    F19        None  37.517476  0.130465  0.060878  0.060305  0.000011    286.7189  34.609785   0.09777    0.679         0.641               0.653  0.902        0.92             0.915  59821.364781  0.490854    1.341527  0.653064  0.065379  19.184325  19.034839  18.768521  0.116383  0.074475  0.042839  318.783075   56.712511   0.41921
   22sjf  319.290244   6.597545    <NA>  319.290717   6.597311     J-c-o-ztfg-ztfr      2D    F19        None  36.207936  0.056817  0.033354  0.032265   0.00001  319.290244   6.597545  0.083609      1.0           1.0                 1.0  0.427        0.46             0.427  59831.600567  0.423046    0.572103  1.101953  0.037125  17.851361  18.689795   18.36866  0.047268  0.050766  0.035927  174.416344   55.457474  0.511675
   22tvz  298.756884 -21.099221   63811  298.753872 -21.098142     J-c-o-ztfg-ztfr      2D    F19        None  34.867432  0.059362  0.022129  0.021431  0.000023  298.756884 -21.099221  0.150878    0.719         0.569               0.719   0.88       0.954              0.88  59843.861358  0.361794    0.852418  0.993828  0.031427   16.31431  15.805503  15.888446  0.056909  0.047628  0.023428   94.077659   68.294237  0.077997
   22ubg   42.743198  41.062218  197718   42.742708  41.061917     J-c-o-ztfg-ztfr     1D3    F19        None  34.375491  0.092472  0.011898  0.011268   0.00006   42.743198  41.062218  0.091131      0.0           0.0                 0.0   2.84       3.543             2.851  59846.226523  0.462839    3.253384   0.93485  0.052984  16.276356   18.69639  17.988063  0.073496  0.093116  0.042805    75.00639   45.037476  0.998851
   22ucj   67.713128 -16.306125   15349    67.71787 -16.306471     J-c-o-ztfg-ztfr      2D    F19        None  35.432982  0.065386  0.031328  0.031163   0.00002   67.713128 -16.306125  0.038093      1.0           1.0                 1.0  0.472       0.509             0.472  59848.748837  0.348327      0.4611  0.993534  0.030667  16.908047  16.557069  16.589814  0.063255  0.043184  0.022775  122.066467   76.534466 -0.184082
   22udc   65.963193  -10.30844  979833   65.961444 -10.308106     J-c-o-ztfg-ztfr      2D    F19        None  36.492686  0.150868  0.046019  0.045796   0.00012   65.963193  -10.30844  0.077367    0.004         0.003               0.004  1.469        1.49              1.47  59843.787381  0.408054     1.43811  0.758985  0.037705  18.022902  17.646774  17.630776  0.147945  0.036383  0.027463  198.855312    69.04186  0.015914
   22udi  257.273351  52.960358 2428150  257.271083  52.958861               J-c-o     1D3    F19        None  36.540085  0.101095  0.049653  0.049542  0.000001  257.273351  52.960358  0.029417    0.741          0.73               0.739  0.713       0.723             0.714  59849.279288  0.491519    0.872139  1.055039  0.064365  17.982937  17.517225  17.580013  0.099906  0.064005  0.038535  203.243614   73.076741 -0.113191
   22vnj    0.319437  36.969959      95     0.31545  36.969429     J-c-o-ztfg-ztfr     1D3    F19        None  36.066308  0.322895  0.040755  0.039707  0.000123    0.319437  36.969959  0.112674    0.996          0.99               0.996   0.67       0.704              0.67  59857.926887  0.349079    0.619039  0.893946  0.031221  17.523434   17.06807  17.164753  0.322329  0.025396  0.023248  163.403611   72.849887 -0.092598
   22vye  357.075295   2.341181   72470  357.075417   2.342278     J-c-o-ztfg-ztfr      2D    F19        None  35.525719  0.066276  0.029997   0.02878  0.000037  357.075295   2.341181  0.041557    0.236          0.21               0.233  1.131        1.15             1.134  59858.623772  0.419435    1.338879  0.998115  0.043091  17.164805  17.964923  17.702588  0.060407  0.052731   0.03257  127.392469   67.727155  0.083039
   22yxp   74.023432   1.818583  146708   74.023661   1.820339     J-c-o-ztfg-ztfr      2D    F19        None  35.477331  0.090348  0.027936  0.027849   0.00009   74.023432   1.818583  0.071714     0.07          0.05               0.069  1.303       1.342             1.304  59893.174837  0.379366    1.411772  0.855966  0.037779  17.136829  17.485594  17.228152  0.086173  0.039919  0.026951  124.585103    67.01483  0.109897
   22zcl  312.676593   21.50852   65517  312.677292  21.509694               J-c-o     1D3    F19        None  35.886874  0.119438  0.034807  0.033819  0.000023  312.676593   21.50852   0.11487    0.278         0.228               0.277  1.172       1.233             1.173  59896.304865  0.509046    1.228761  1.144158  0.052765  17.333226  16.833599   16.83953  0.117531  0.025233  0.027366  150.443965   67.391042  0.086161
   22zoa  149.630361  -2.820808    <NA>  149.629562  -2.822308     J-c-o-ztfg-ztfr     1D3    F19        None  36.719911  0.167955   0.04745  0.048623  0.001376  149.630361  -2.820808  0.045256    0.157         0.099               0.114  1.266       1.356              1.33  59895.578459   1.54925    1.335631  1.245426  0.080189  18.184398  18.228585  18.130013  0.161579  0.101013   0.04548  220.791418   66.020617  0.111439
   22zwa  117.902507  27.380435    <NA>    117.9021  27.379778     J-c-o-ztfg-ztfr     1D3    F19        None  35.542378  0.080525   0.02681  0.027444  0.000777  117.902507  27.380435  0.035467    0.047         0.019               0.028  1.497       1.641             1.581  59907.997832  0.472868    1.709121   1.14462  0.063111  17.109083  17.532793  17.323006  0.075395  0.031769  0.028433  128.373569   64.090073  0.208981
   23guy  193.980966   7.930628 1334625   193.98175   7.929158     J-c-o-ztfg-ztfr     1D3    F19        None  36.228044  0.088014  0.041529  0.042601  0.000017  193.980966   7.930628  0.039588    0.955         0.932               0.955  0.671       0.705             0.672  60075.711265  0.487713    0.620989  1.078072  0.040066  17.622546  16.904732  17.042218  0.086371  0.027218  0.025695   176.03893   72.548557 -0.083837
   23hjq  203.303127 -16.140485   47717  203.301651 -16.139345     J-c-o-ztfg-ztfr     1D3    F19        None  34.657391  0.051407  0.020894  0.021897  0.000077  203.303127 -16.140485   0.08843    0.684         0.451               0.684  0.903       1.011             0.903  60079.772069   0.34961    0.807129  0.963976  0.030938  16.105747  15.743302  15.834816   0.04826  0.020333  0.022836   85.403978   76.864707 -0.175865
   23hka    212.7431 -27.061675  760286  212.742917 -27.065139     J-c-o-ztfg-ztfr     1D3    F19        None  34.978656  0.061396  0.021538   0.02238   0.00015    212.7431 -27.061675  0.060518      1.0         0.999                 1.0  0.408       0.461             0.408  60077.389854  0.345752    0.360234  0.731848  0.030768  16.453011  15.979259  16.063598  0.049654  0.041581  0.022502   99.021904   67.757758  0.096843
   23hro  190.944237 -20.158202   42840  190.946167 -20.155485     J-c-o-ztfg-ztfr     1D3    F19        None  35.384265  0.062183  0.027299  0.028411   0.00012  190.944237 -20.158202  0.055839    0.959         0.934               0.959  0.654       0.693             0.654  60082.613402  0.355526    0.613721  1.034486  0.031913  16.814449  16.234314  16.329683  0.060059   0.02037  0.023309  119.358397   71.359585 -0.024891
